genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",https://api.spotify.com/v1/artists/2DspEsT7UXGKd2VaaedgG4,2DspEsT7UXGKd2VaaedgG4,"[{'height': 640, 'url': 'https://i.scdn.co/image/53abe8b8efef5be63e2c91e3947646bb2b4bbc9c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/b142c7ff62df65549d310f5d762be85179b90e0a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b4dc4ebbc3054c14e8a38630e4f702c585f34ff1', 'width': 160}]",Alex Rose,78,artist,spotify:artist:2DspEsT7UXGKd2VaaedgG4,https://open.spotify.com/artist/2DspEsT7UXGKd2VaaedgG4,,1894916
"['british jazz', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",https://api.spotify.com/v1/artists/2i1CPudyCUjL50Wqjv8AMI,2i1CPudyCUjL50Wqjv8AMI,"[{'height': 640, 'url': 'https://i.scdn.co/image/2ad65fe894ff707515a55fdc6e6328fd32c38ac1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/804d13edcf0928babe0d6ff5ccb927123ea1c98d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/47f3d9bf2f303a45a54c11e3d8927a365089dcfb', 'width': 160}]",Alfa Mist,55,artist,spotify:artist:2i1CPudyCUjL50Wqjv8AMI,https://open.spotify.com/artist/2i1CPudyCUjL50Wqjv8AMI,,135016
"['afrobeat', 'afropop', 'desert blues', 'malian blues', 'mande pop', 'world']",https://api.spotify.com/v1/artists/3mNygoyrEKLgo6sx0MzwOL,3mNygoyrEKLgo6sx0MzwOL,"[{'height': 563, 'url': 'https://i.scdn.co/image/0d183847042a7c6e27c04f21fbe2273d63d03e50', 'width': 1000}, {'height': 360, 'url': 'https://i.scdn.co/image/410e634c2945b0782700c4485f9ed77f9c9afe37', 'width': 640}, {'height': 113, 'url': 'https://i.scdn.co/image/0178ad8bf5b619b94872233280a3fcaff2dbcd5d', 'width': 200}, {'height': 36, 'url': 'https://i.scdn.co/image/ae9570d24ef433088bee1a17f6a877fd52d88c79', 'width': 64}]",Ali Farka Touré,56,artist,spotify:artist:3mNygoyrEKLgo6sx0MzwOL,https://open.spotify.com/artist/3mNygoyrEKLgo6sx0MzwOL,,172393
"['french indie pop', 'french indietronica', 'nouvelle chanson francaise']",https://api.spotify.com/v1/artists/1NcCVE1FRpBSlN3LcAfhn3,1NcCVE1FRpBSlN3LcAfhn3,"[{'height': 640, 'url': 'https://i.scdn.co/image/796f330e81a226d5271317c16de85a31102722be', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/95c0cc2235e3b29c9b08532efdd15269ed1a1719', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ee8f4d9b80d5d1bc933bc81b46305795a13ca692', 'width': 160}]",Alice et Moi,51,artist,spotify:artist:1NcCVE1FRpBSlN3LcAfhn3,https://open.spotify.com/artist/1NcCVE1FRpBSlN3LcAfhn3,,45261
"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap francais', 'rap marseille']",https://api.spotify.com/v1/artists/2z2TRvloJt4EfUNQp9rHAi,2z2TRvloJt4EfUNQp9rHAi,"[{'height': 640, 'url': 'https://i.scdn.co/image/3a4973a284eca02ffaa5d553c699f04108df9828', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a93706c337eb0eeb4b908fcb71440b3ec278b47c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c345c0b3067dc43853ba2966a78d83747764999a', 'width': 160}]",Alonzo,70,artist,spotify:artist:2z2TRvloJt4EfUNQp9rHAi,https://open.spotify.com/artist/2z2TRvloJt4EfUNQp9rHAi,,1381285
"['french hip hop', 'pop urbaine', 'rap francais']",https://api.spotify.com/v1/artists/7yeFMUrYTY5cAZx0GKXnti,7yeFMUrYTY5cAZx0GKXnti,"[{'height': 640, 'url': 'https://i.scdn.co/image/fd2aa2f943cf008df23aad59d63d75d6ae248f63', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d2adc90acdf4f0d1aa76a35087023987e19e3a9f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/70b767d7682ce7f2149e73c77656eb0a4f19bd32', 'width': 160}]",Alpha Wann,69,artist,spotify:artist:7yeFMUrYTY5cAZx0GKXnti,https://open.spotify.com/artist/7yeFMUrYTY5cAZx0GKXnti,,222245
"['afrobeat', 'afropop', 'malian blues', 'mande pop', 'world']",https://api.spotify.com/v1/artists/3KH7WsR2JZQ94Ik8SyabU6,3KH7WsR2JZQ94Ik8SyabU6,"[{'height': 640, 'url': 'https://i.scdn.co/image/1c12c1e29057ac67cc5138cca8b9c9b4ec836de9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/79c7bf83c630bfe8e3ac1781f11f9df1ca2a9fc4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/cc538c2cd1aac9f0452a1e8866d3d8429ed05153', 'width': 160}]",Amadou & Mariam,57,artist,spotify:artist:3KH7WsR2JZQ94Ik8SyabU6,https://open.spotify.com/artist/3KH7WsR2JZQ94Ik8SyabU6,,148945
"['algerian folk', 'chaabi algerien', 'rai']",https://api.spotify.com/v1/artists/2tCdo4TZ9Fz8eidDpdhlBl,2tCdo4TZ9Fz8eidDpdhlBl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736a6720f2b072eacb616895e6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026a6720f2b072eacb616895e6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516a6720f2b072eacb616895e6', 'width': 64}]",Amar Ezzahi,28,artist,spotify:artist:2tCdo4TZ9Fz8eidDpdhlBl,https://open.spotify.com/artist/2tCdo4TZ9Fz8eidDpdhlBl,,13640
['indie jazz'],https://api.spotify.com/v1/artists/5DkdVA7VLoISqHtl3VD8VO,5DkdVA7VLoISqHtl3VD8VO,"[{'height': 640, 'url': 'https://i.scdn.co/image/aa0a6eccc91449a77e708994bf214409aac1416a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4f687d8502c4e128dcd8891eef3fd83002208096', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9020fc50a58936d431d8b994dab61d4a27f7098b', 'width': 160}]",Ambient Jazz Ensemble,33,artist,spotify:artist:5DkdVA7VLoISqHtl3VD8VO,https://open.spotify.com/artist/5DkdVA7VLoISqHtl3VD8VO,,9402
"['grime', 'uk alternative hip hop', 'uk hip hop']",https://api.spotify.com/v1/artists/7fpQ6NCdteN7GLIpdFXaKV,7fpQ6NCdteN7GLIpdFXaKV,"[{'height': 640, 'url': 'https://i.scdn.co/image/3b9ce02285a90bd0c7e83d4cef1d5b874ea75198', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2d62c993e5ee11b92c7e6fd6790a5c61bff70fb0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/b866e9f91ac3a83f88f8a905bca6b4ca9ff22e92', 'width': 160}]",Ambush Buzzworl,51,artist,spotify:artist:7fpQ6NCdteN7GLIpdFXaKV,https://open.spotify.com/artist/7fpQ6NCdteN7GLIpdFXaKV,,56081
"['trap soul', 'underground hip hop']",https://api.spotify.com/v1/artists/6AWdGez5g1jxpfl9XD4wI3,6AWdGez5g1jxpfl9XD4wI3,"[{'height': 640, 'url': 'https://i.scdn.co/image/086bcba06cb463c3332691982064f5649cce1344', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e00cbeeb76eae5f2c7e2675f561414c48f9c1091', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/50f0a86c06c677554aee4296990f93e30121140c', 'width': 160}]",Amir Obe,56,artist,spotify:artist:6AWdGez5g1jxpfl9XD4wI3,https://open.spotify.com/artist/6AWdGez5g1jxpfl9XD4wI3,,114508
"['deep disco house', 'deep euro house', 'german house', 'microhouse', 'minimal techno', 'organic house', 'tech house']",https://api.spotify.com/v1/artists/6XJeFzmI6vrWyHcdB7EImP,6XJeFzmI6vrWyHcdB7EImP,"[{'height': 640, 'url': 'https://i.scdn.co/image/1bf919faf6637608b462401d0199243934311d39', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a104b2a1f193f1999650bb027a8024d64a415041', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/eec1a2a8c76d2b38e9cd69e8082c8b62b06558cc', 'width': 160}]",Andhim,53,artist,spotify:artist:6XJeFzmI6vrWyHcdB7EImP,https://open.spotify.com/artist/6XJeFzmI6vrWyHcdB7EImP,,96629
"['trap soul', 'underground hip hop']",https://api.spotify.com/v1/artists/6QyD04sHvKf1AjxkXrNRk1,6QyD04sHvKf1AjxkXrNRk1,"[{'height': 640, 'url': 'https://i.scdn.co/image/53d64a273fe59e795adafc0089f2fef04dd98b47', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/9028aeb9298969a3a253e0f7e4399eefe00a26d3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/6c3d7ec6a7400c74a56b4916032028cb26b083bc', 'width': 160}]",Anfa Rose,52,artist,spotify:artist:6QyD04sHvKf1AjxkXrNRk1,https://open.spotify.com/artist/6QyD04sHvKf1AjxkXrNRk1,,52327
"['belgian pop', 'variete francaise']",https://api.spotify.com/v1/artists/3QVolfxko2UyCOtexhVTli,3QVolfxko2UyCOtexhVTli,"[{'height': 640, 'url': 'https://i.scdn.co/image/b655d75f60dde097298480ef5cbb4b07826d3e26', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/fa9cf59b127a380b2a341a91520ab91e00b157e4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/068b3be117f73ee9cb94d4442f4d0a36c47fa00d', 'width': 160}]",Angèle,76,artist,spotify:artist:3QVolfxko2UyCOtexhVTli,https://open.spotify.com/artist/3QVolfxko2UyCOtexhVTli,,1893846
['french jazz'],https://api.spotify.com/v1/artists/73WqPBltlyOTxKoOVWWBdL,73WqPBltlyOTxKoOVWWBdL,"[{'height': 640, 'url': 'https://i.scdn.co/image/afef7e1b783ddf3530ce02c2b86f3e77fcdb5493', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d4bfee4d0c44eed92eb26d6c570f0398ba54c12a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/39b23e3bfc74a3263e4f4dd888959841ece952af', 'width': 160}]",Anne Paceo,28,artist,spotify:artist:73WqPBltlyOTxKoOVWWBdL,https://open.spotify.com/artist/73WqPBltlyOTxKoOVWWBdL,,4764
"['arab folk', 'arabic jazz', 'contemporary jazz', 'ecm-style jazz', 'oud', 'world', 'world fusion']",https://api.spotify.com/v1/artists/1aO9NulHwrE9pxHXFfCIoM,1aO9NulHwrE9pxHXFfCIoM,"[{'height': 640, 'url': 'https://i.scdn.co/image/9018256037a306aab67f6ee806e3e7e5c15ab7a3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d10e1dbe3e0a258b6487c12f452d82d65186b27b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ed7769c84328f31392f1d40a33424802b9fdc791', 'width': 160}]",Anouar Brahem,51,artist,spotify:artist:1aO9NulHwrE9pxHXFfCIoM,https://open.spotify.com/artist/1aO9NulHwrE9pxHXFfCIoM,,90834
['french movie tunes'],https://api.spotify.com/v1/artists/6PnzwaATnHONRc26Zs81XO,6PnzwaATnHONRc26Zs81XO,"[{'height': 640, 'url': 'https://i.scdn.co/image/8d8f1cb58087c5a1b861dad6f80854dcf7e92ded', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e462d5089c5dca7106611d6c3e1cebb83b6165d9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/6dcf2a7c0b92023f4dc7f5940551fb3ea1232b17', 'width': 160}]",Anthony Kavanagh,45,artist,spotify:artist:6PnzwaATnHONRc26Zs81XO,https://open.spotify.com/artist/6PnzwaATnHONRc26Zs81XO,,2028
"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",https://api.spotify.com/v1/artists/2R21vXR83lH98kGeO99Y66,2R21vXR83lH98kGeO99Y66,"[{'height': 640, 'url': 'https://i.scdn.co/image/dff586d5432fac247af626065aafa0ddccd1bec7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1c3a38ec0a0b911f652178fd8bd079e54ba1f246', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ce48774617f48fcaa11672804c48f1b889a183d9', 'width': 160}]",Anuel AA,93,artist,spotify:artist:2R21vXR83lH98kGeO99Y66,https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66,,16859185
"['ambient pop', 'electronica', 'glitch', 'microhouse', 'minimal techno']",https://api.spotify.com/v1/artists/40Ojab0UtVQFjA76qXr8Ot,40Ojab0UtVQFjA76qXr8Ot,"[{'height': 640, 'url': 'https://i.scdn.co/image/2c63d3ca8dcdd65d1758825fe3ebeac72963e2aa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c0f655d2d0e91ca608fb6d5bf9f5139560271bb1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/816e42b9ee93985d6eb8fa1e63f9aa9cbd33857f', 'width': 160}]",Apparat,58,artist,spotify:artist:40Ojab0UtVQFjA76qXr8Ot,https://open.spotify.com/artist/40Ojab0UtVQFjA76qXr8Ot,,327083
"['francoton', 'french pop', 'variete francaise']",https://api.spotify.com/v1/artists/6AsX53NZ0rVrVnlKLy1KvR,6AsX53NZ0rVrVnlKLy1KvR,"[{'height': 640, 'url': 'https://i.scdn.co/image/b3deb6e793626333fd61c1b17a9952fa47b64414', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/26856ebb769d03da4da7ee3926c77a8df9af8bce', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d975fb98f6e413ec1cb801b524214fab22fdb10e', 'width': 160}]",Arcadian,50,artist,spotify:artist:6AsX53NZ0rVrVnlKLy1KvR,https://open.spotify.com/artist/6AsX53NZ0rVrVnlKLy1KvR,,263835
[],https://api.spotify.com/v1/artists/4EstKEFiAZA9uzQswdsYcj,4EstKEFiAZA9uzQswdsYcj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273160b7fca19bb5814bdca594b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02160b7fca19bb5814bdca594b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851160b7fca19bb5814bdca594b', 'width': 64}]",Arild Sandvold,4,artist,spotify:artist:4EstKEFiAZA9uzQswdsYcj,https://open.spotify.com/artist/4EstKEFiAZA9uzQswdsYcj,,67
"['classic soundtrack', 'lounge', 'vintage italian soundtrack']",https://api.spotify.com/v1/artists/5PHOUKyz1tjA3vaDPIIVE0,5PHOUKyz1tjA3vaDPIIVE0,"[{'height': 800, 'url': 'https://i.scdn.co/image/7b492a5d583bf56c75835e4cd1d85d18a9e31b22', 'width': 780}, {'height': 656, 'url': 'https://i.scdn.co/image/234221d23b5973c95acd85af2f472c78232321fe', 'width': 640}, {'height': 205, 'url': 'https://i.scdn.co/image/3e8664f285548c3aab4d7d36a58c22f572ca0c59', 'width': 200}, {'height': 66, 'url': 'https://i.scdn.co/image/bb70ac83fae17f90d05ee92ef2a832c62145d7be', 'width': 64}]",Armando Trovajoli,43,artist,spotify:artist:5PHOUKyz1tjA3vaDPIIVE0,https://open.spotify.com/artist/5PHOUKyz1tjA3vaDPIIVE0,,9183
['french indietronica'],https://api.spotify.com/v1/artists/4qnTdOhzCAvoRf8PObGr1h,4qnTdOhzCAvoRf8PObGr1h,"[{'height': 640, 'url': 'https://i.scdn.co/image/36988ca1c3c162404f3df9f86451972fcb95c818', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0f842ea0d871e6edfa7e04dcb3c07803481289a1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/dadfc345dbf161ce93a7170210d6413e97f7a653', 'width': 160}]",Arnaud Rebotini,39,artist,spotify:artist:4qnTdOhzCAvoRf8PObGr1h,https://open.spotify.com/artist/4qnTdOhzCAvoRf8PObGr1h,,16953
"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']",https://api.spotify.com/v1/artists/2nYkI1rHgPRp95pTmO9GZR,2nYkI1rHgPRp95pTmO9GZR,"[{'height': 640, 'url': 'https://i.scdn.co/image/b58925ae70e443bf86cbeb54695cab5660ebe9eb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3c09ff3c18d47fbf4143b80245f76357a8e31028', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8f89ebf5e93bd8f7597e6e89e0fc99f6e4f78e8b', 'width': 160}]",Arthur H,49,artist,spotify:artist:2nYkI1rHgPRp95pTmO9GZR,https://open.spotify.com/artist/2nYkI1rHgPRp95pTmO9GZR,,65609
[],https://api.spotify.com/v1/artists/6X5F5nDc5wybeLqCJNO88I,6X5F5nDc5wybeLqCJNO88I,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736df68dd1eca1c8351eb88e06', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026df68dd1eca1c8351eb88e06', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516df68dd1eca1c8351eb88e06', 'width': 64}]",Arufe,7,artist,spotify:artist:6X5F5nDc5wybeLqCJNO88I,https://open.spotify.com/artist/6X5F5nDc5wybeLqCJNO88I,,466
"['french hip hop', 'pop urbaine', 'rap calme', 'rap francais']",https://api.spotify.com/v1/artists/4YUcg2ee9TxMNdjhAxzZBF,4YUcg2ee9TxMNdjhAxzZBF,"[{'height': 640, 'url': 'https://i.scdn.co/image/4636281bc9f5519abacc730e48a528143a52c81d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/9cae548433650b374cd6011ed9b0b4c7385dbd24', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/39bff3c90c5c47222f217e05679c1b2ec9572417', 'width': 160}]",Ashkidd,59,artist,spotify:artist:4YUcg2ee9TxMNdjhAxzZBF,https://open.spotify.com/artist/4YUcg2ee9TxMNdjhAxzZBF,,113187
"['british jazz', 'indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",https://api.spotify.com/v1/artists/64bpQRbx4Nw2r7oIg1SAzw,64bpQRbx4Nw2r7oIg1SAzw,"[{'height': 640, 'url': 'https://i.scdn.co/image/914f8a9e624d3039a472f2459aa0ae3d24f8d3da', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2d3bd6a0e4a2cc52414580a3d191927d0aec0eeb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/562888dbfbdbb3185faf39c5a56fdffb8ccb6168', 'width': 160}]",Ashley Henry,45,artist,spotify:artist:64bpQRbx4Nw2r7oIg1SAzw,https://open.spotify.com/artist/64bpQRbx4Nw2r7oIg1SAzw,,23362
"['french hip hop', 'pop urbaine', 'rap calme', 'rap francais']",https://api.spotify.com/v1/artists/281AuR0rWkBECMeaAB0pSA,281AuR0rWkBECMeaAB0pSA,"[{'height': 640, 'url': 'https://i.scdn.co/image/8d11d1a254ca142beaf1a6f62f3960413a2bd261', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/9753c60f1de08b0b8ed68319c5abe0809f8b3e89', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/6990252c82e8c966563e1d755342937f7eab311d', 'width': 160}]",Ateyaba,55,artist,spotify:artist:281AuR0rWkBECMeaAB0pSA,https://open.spotify.com/artist/281AuR0rWkBECMeaAB0pSA,,112188
"['contemporary jazz', 'israeli jazz', 'jazz double bass', 'jazz fusion', 'jazz trumpet']",https://api.spotify.com/v1/artists/5wu05jGsVMAFHYMYHqCB9l,5wu05jGsVMAFHYMYHqCB9l,"[{'height': 640, 'url': 'https://i.scdn.co/image/ea228b654e80adbbb04cc61dcb8232c0e88409fa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f0698555a7f7d4f4b5831b9f76596100fbb53ca9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a16b3dabceb20ca45c6f208003e78ca0478768f3', 'width': 160}]",Avishai Cohen,51,artist,spotify:artist:5wu05jGsVMAFHYMYHqCB9l,https://open.spotify.com/artist/5wu05jGsVMAFHYMYHqCB9l,,129624
"['gnawa', 'reggae maghreb']",https://api.spotify.com/v1/artists/2MyGX3OGQZIkztt1Rx2dNF,2MyGX3OGQZIkztt1Rx2dNF,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273932d87bb075805bd996294ba', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02932d87bb075805bd996294ba', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851932d87bb075805bd996294ba', 'width': 64}]",Aziz Sahmaoui,22,artist,spotify:artist:2MyGX3OGQZIkztt1Rx2dNF,https://open.spotify.com/artist/2MyGX3OGQZIkztt1Rx2dNF,,3721
"['afropop', 'arab alternative', 'western saharan folk', 'world']",https://api.spotify.com/v1/artists/0ydDa6afIYote2AtmgSycS,0ydDa6afIYote2AtmgSycS,"[{'height': 640, 'url': 'https://i.scdn.co/image/949a5936661fece296dec4b58a805eb545746394', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/dff7f222a0c741551a5be8999ba2f79b206d9f02', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f7da63a7f8557910f223591c06ad283e49a099c1', 'width': 160}]",Aziza Brahim,38,artist,spotify:artist:0ydDa6afIYote2AtmgSycS,https://open.spotify.com/artist/0ydDa6afIYote2AtmgSycS,,11284
"['kabyle', 'rai']",https://api.spotify.com/v1/artists/3yINbCnI314mJ6Fk8rI8tQ,3yINbCnI314mJ6Fk8rI8tQ,"[{'height': 640, 'url': 'https://i.scdn.co/image/55cf0e37d407d298d18d36a64b5f301a199d581c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0daa11e39f4c30d2a941debaf9dd75a8f02034ff', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/3948ee2dedc59adf5a70f96343726a0f7f53defb', 'width': 160}]",Aït Menguellet,37,artist,spotify:artist:3yINbCnI314mJ6Fk8rI8tQ,https://open.spotify.com/artist/3yINbCnI314mJ6Fk8rI8tQ,,24561
"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop dance', 'pop rap', 'rap', 'southern hip hop']",https://api.spotify.com/v1/artists/5ndkK3dpZLKtBklKjxNQwT,5ndkK3dpZLKtBklKjxNQwT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ac855e73f52190052ed8c4dfa03bc0b85bdc5ce5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/3cc98fa86043616517d5991f9140f977faadfcf0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8464a22ceecf92740be8e6d9a9ad74939ebc8fca', 'width': 160}]",B.o.B,79,artist,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,https://open.spotify.com/artist/5ndkK3dpZLKtBklKjxNQwT,,1838528
"['bedroom soul', 'swedish hip hop']",https://api.spotify.com/v1/artists/5kI5USw1eQqhK4h3uebeLk,5kI5USw1eQqhK4h3uebeLk,"[{'height': 640, 'url': 'https://i.scdn.co/image/98d7ab6310938d9a7248a7a91a743e165613c31e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ebf11e7873533f0f144ba38a34f50376d17e4b16', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/89c063b968f54b51563b445c18c9f7ddb3ed8dc8', 'width': 160}]",BENNETT,42,artist,spotify:artist:5kI5USw1eQqhK4h3uebeLk,https://open.spotify.com/artist/5kI5USw1eQqhK4h3uebeLk,,5490
"['gothenburg hip hop', 'swedish hip hop', 'swedish trap pop']",https://api.spotify.com/v1/artists/0SiKXP7Ak60VxFUEcLFz8R,0SiKXP7Ak60VxFUEcLFz8R,"[{'height': 640, 'url': 'https://i.scdn.co/image/3bd54fdc84e7ff930a26913ec974f251e82a604a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/60f26b4a0b5d7e8ddbc91e1d5f5e944db0ac0770', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/7b333de07c55c1b0d136afae7da1016e26e7344d', 'width': 160}]",BENNETT,39,artist,spotify:artist:0SiKXP7Ak60VxFUEcLFz8R,https://open.spotify.com/artist/0SiKXP7Ak60VxFUEcLFz8R,,4551
"['kabyle', 'rai']",https://api.spotify.com/v1/artists/6V2AmnT8ljZXvuzZbjj7fX,6V2AmnT8ljZXvuzZbjj7fX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737f05eb404fe449d87128a51d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027f05eb404fe449d87128a51d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517f05eb404fe449d87128a51d', 'width': 64}]",Baaziz,24,artist,spotify:artist:6V2AmnT8ljZXvuzZbjj7fX,https://open.spotify.com/artist/6V2AmnT8ljZXvuzZbjj7fX,,10848
"['arab alternative', 'arabic jazz', 'french indietronica']",https://api.spotify.com/v1/artists/76ses8Vy3hRpmyHgWl8lQm,76ses8Vy3hRpmyHgWl8lQm,"[{'height': 640, 'url': 'https://i.scdn.co/image/eb6e6dc33c811367934373305d72958ce47bb0b8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/08a8e23a9946ab91b8d71589550de737e6431953', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ac6871e955c32f2b81a9d831580eb22b1ea1cc76', 'width': 160}]",Bachar Mar-Khalifé,41,artist,spotify:artist:76ses8Vy3hRpmyHgWl8lQm,https://open.spotify.com/artist/76ses8Vy3hRpmyHgWl8lQm,,19294
"['latin', 'reggaeton', 'trap latino']",https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X,4q3ewBCX7sLwd24euuV69X,"[{'height': 640, 'url': 'https://i.scdn.co/image/1c66d291db8ab21ac32d045ef28199fb195b97cf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/e515d8a5f2a1ec78be486fc51767589ba9790844', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e64b26e7d388070788f47254c5a439b41b5a76f4', 'width': 160}]",Bad Bunny,99,artist,spotify:artist:4q3ewBCX7sLwd24euuV69X,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,,31606714
